inference_time,conf_scores,class_names,bboxes
3.088451862335205,"[100, 100, 100, 100, 100, 99, 99, 99, 99, 99, 97, 95, 93, 90]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[546, 149, 599, 264], [235, 138, 285, 286], [487, 125, 531, 273], [427, 160, 465, 259], [360, 175, 395, 259], [463, 157, 500, 271], [40, 174, 69, 269], [164, 123, 223, 287], [124, 189, 157, 273], [64, 169, 92, 250], [404, 188, 434, 260], [212, 157, 232, 272], [103, 205, 131, 274], [351, 208, 366, 258]]"
2.897937297821045,"[100, 100, 100, 100, 100, 100, 99, 99, 98, 97, 96, 92, 85, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[553, 149, 599, 263], [232, 137, 280, 289], [149, 125, 222, 295], [486, 127, 536, 271], [427, 160, 465, 258], [357, 175, 394, 261], [61, 171, 90, 250], [38, 172, 65, 266], [463, 157, 500, 268], [122, 189, 149, 273], [205, 154, 231, 273], [399, 190, 432, 259], [349, 208, 365, 259], [103, 209, 129, 274]]"
2.6661219596862793,"[100, 100, 100, 100, 100, 100, 100, 99, 97, 97, 92, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[560, 150, 601, 263], [229, 138, 280, 287], [147, 128, 224, 295], [484, 128, 541, 272], [352, 174, 393, 263], [36, 174, 61, 266], [425, 160, 464, 258], [58, 171, 88, 253], [118, 188, 146, 272], [464, 157, 501, 268], [199, 155, 228, 264], [397, 191, 426, 259]]"
2.9775607585906982,"[100, 100, 100, 100, 100, 100, 100, 99, 97, 96, 94, 89]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[569, 149, 604, 262], [223, 140, 278, 288], [353, 173, 390, 261], [472, 128, 545, 272], [421, 160, 463, 260], [34, 174, 59, 268], [141, 131, 223, 296], [55, 171, 84, 257], [395, 192, 425, 260], [466, 156, 502, 267], [114, 190, 141, 274], [194, 155, 226, 280]]"
2.80336332321167,"[100, 100, 100, 100, 100, 99, 99, 99, 95, 94, 93, 87, 86, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[574, 147, 608, 263], [220, 140, 276, 287], [419, 160, 460, 259], [353, 174, 386, 260], [474, 134, 545, 273], [30, 174, 60, 269], [141, 132, 217, 294], [54, 171, 78, 253], [193, 155, 223, 272], [114, 188, 140, 275], [469, 155, 504, 267], [395, 193, 419, 260], [95, 208, 120, 276], [100, 202, 134, 276]]"
2.592322587966919,"[100, 100, 100, 100, 100, 100, 100, 99, 98, 97, 96, 94, 82, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[211, 142, 274, 286], [577, 148, 612, 262], [135, 128, 208, 292], [22, 176, 59, 271], [350, 173, 384, 260], [418, 160, 455, 261], [489, 127, 548, 270], [112, 186, 143, 275], [51, 170, 75, 249], [190, 156, 221, 254], [393, 193, 413, 260], [469, 153, 513, 270], [91, 206, 116, 272], [344, 211, 358, 258]]"
2.736143112182617,"[100, 100, 100, 100, 100, 100, 100, 99, 99, 97, 94, 93, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[579, 149, 624, 262], [212, 141, 273, 288], [484, 127, 547, 272], [346, 174, 380, 259], [133, 131, 210, 292], [16, 175, 59, 270], [414, 160, 451, 260], [110, 187, 142, 275], [49, 169, 71, 251], [186, 156, 217, 250], [391, 193, 409, 260], [478, 152, 513, 269], [89, 204, 114, 275]]"
2.9400153160095215,"[100, 100, 100, 100, 100, 100, 99, 99, 99, 98, 97, 97, 94, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[582, 149, 633, 262], [207, 141, 273, 289], [486, 126, 549, 271], [345, 174, 378, 257], [415, 159, 447, 260], [134, 133, 208, 293], [6, 176, 55, 272], [46, 170, 69, 258], [107, 188, 144, 274], [389, 192, 406, 260], [481, 153, 513, 265], [183, 155, 215, 250], [90, 206, 112, 274], [358, 186, 379, 215]]"
3.4781858921051025,"[100, 100, 100, 100, 100, 100, 100, 99, 98, 97, 96, 93, 93, 90, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'backpack']","[[582, 149, 636, 263], [204, 140, 271, 288], [488, 128, 548, 272], [409, 158, 442, 257], [342, 172, 378, 257], [138, 126, 197, 291], [4, 175, 56, 271], [385, 191, 405, 261], [43, 169, 66, 261], [179, 155, 210, 261], [485, 155, 516, 264], [80, 207, 114, 275], [101, 200, 141, 274], [107, 182, 143, 238], [357, 185, 378, 214]]"
3.422562599182129,"[100, 100, 100, 100, 100, 100, 99, 99, 98, 98, 95, 90, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[492, 127, 549, 271], [580, 147, 636, 261], [203, 141, 272, 290], [410, 159, 439, 257], [339, 173, 375, 258], [135, 122, 189, 296], [4, 176, 50, 272], [37, 170, 63, 266], [380, 195, 405, 259], [491, 158, 519, 260], [175, 152, 209, 269], [86, 208, 107, 277], [103, 230, 136, 275]]"
4.249122619628906,"[100, 100, 100, 100, 100, 99, 98, 98, 98, 97, 92, 88]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[582, 147, 633, 262], [203, 140, 270, 289], [497, 125, 548, 273], [125, 125, 182, 292], [339, 173, 373, 260], [376, 202, 404, 259], [35, 169, 62, 262], [411, 161, 435, 259], [3, 177, 53, 273], [172, 153, 208, 272], [495, 155, 520, 259], [103, 227, 134, 275]]"
3.263387441635132,"[100, 100, 100, 100, 100, 100, 99, 99, 99, 98, 95, 92]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[586, 148, 634, 262], [201, 141, 267, 288], [122, 128, 177, 295], [507, 126, 550, 275], [406, 160, 435, 261], [340, 174, 371, 260], [371, 199, 403, 262], [32, 169, 61, 258], [170, 153, 205, 275], [0, 181, 32, 267], [498, 154, 524, 270], [103, 229, 132, 274]]"
3.386711597442627,"[100, 100, 100, 100, 100, 100, 99, 99, 99, 98, 98]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[592, 147, 636, 262], [198, 139, 260, 287], [119, 127, 175, 297], [404, 160, 434, 258], [339, 174, 369, 260], [513, 126, 552, 270], [369, 203, 404, 262], [28, 169, 60, 251], [169, 154, 205, 274], [499, 154, 524, 270], [1, 174, 28, 265]]"
3.1502020359039307,"[100, 100, 100, 100, 100, 99, 99, 99, 99, 98, 98, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[600, 146, 638, 263], [111, 127, 174, 299], [401, 161, 434, 258], [196, 143, 251, 288], [515, 125, 556, 270], [337, 175, 367, 258], [500, 156, 527, 268], [168, 154, 200, 276], [24, 171, 57, 254], [1, 173, 29, 269], [366, 197, 404, 261], [508, 134, 539, 270]]"
3.4466657638549805,"[100, 100, 100, 100, 100, 99, 99, 99, 98, 98, 97, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[192, 141, 245, 287], [399, 161, 434, 259], [105, 127, 171, 297], [605, 145, 639, 261], [518, 124, 559, 271], [330, 175, 366, 259], [165, 155, 196, 276], [500, 154, 528, 268], [363, 194, 395, 261], [18, 172, 56, 262], [0, 176, 23, 269], [343, 184, 367, 216]]"
3.452526330947876,"[100, 100, 100, 100, 100, 99, 99, 99, 99, 98, 98, 95, 93]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'backpack']","[[191, 142, 239, 289], [398, 161, 434, 259], [99, 128, 174, 295], [518, 125, 562, 272], [607, 146, 639, 261], [329, 175, 365, 259], [16, 171, 53, 262], [163, 155, 193, 275], [502, 154, 527, 266], [0, 175, 18, 268], [363, 194, 393, 262], [343, 186, 365, 216], [87, 163, 127, 229]]"
3.716754913330078,"[100, 100, 100, 100, 100, 100, 99, 99, 98, 97, 97, 95, 86, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person', 'backpack']","[[398, 160, 434, 260], [187, 140, 233, 288], [516, 126, 570, 270], [95, 127, 172, 296], [612, 146, 638, 262], [327, 175, 363, 260], [161, 156, 191, 276], [17, 170, 50, 262], [0, 175, 15, 270], [504, 157, 527, 264], [363, 194, 384, 262], [342, 188, 363, 216], [67, 208, 93, 273], [86, 154, 125, 229]]"
3.1579763889312744,"[100, 100, 100, 100, 100, 100, 99, 99, 98, 97, 97, 96, 93, 90]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person', 'backpack']","[[396, 160, 434, 260], [508, 126, 582, 271], [89, 131, 169, 296], [615, 148, 639, 264], [185, 141, 232, 287], [327, 175, 362, 260], [159, 154, 191, 277], [15, 172, 49, 261], [360, 193, 379, 262], [65, 207, 92, 275], [0, 176, 14, 271], [342, 190, 361, 217], [504, 159, 529, 261], [87, 158, 121, 230]]"
3.7284762859344482,"[100, 100, 100, 100, 100, 99, 98, 97, 97, 97, 95, 87, 84, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person', 'handbag']","[[616, 145, 640, 268], [511, 126, 586, 271], [394, 161, 432, 261], [179, 142, 230, 289], [87, 131, 164, 297], [325, 175, 360, 261], [155, 155, 189, 277], [356, 194, 376, 260], [15, 172, 44, 248], [59, 208, 92, 275], [0, 179, 13, 269], [337, 190, 359, 217], [512, 160, 531, 251], [88, 153, 118, 229]]"
4.401363849639893,"[100, 100, 100, 100, 100, 100, 98, 97, 96, 95, 93, 91, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person', 'person']","[[516, 126, 590, 270], [176, 142, 227, 289], [393, 162, 425, 262], [618, 150, 640, 262], [323, 175, 359, 261], [88, 132, 164, 295], [355, 193, 375, 262], [151, 155, 187, 277], [507, 147, 543, 269], [31, 209, 90, 275], [335, 188, 356, 216], [0, 189, 15, 269], [13, 172, 41, 257]]"
3.7503857612609863,"[100, 100, 100, 100, 99, 99, 98, 95, 94, 91, 89, 87, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[517, 125, 591, 271], [392, 160, 421, 262], [164, 143, 227, 289], [322, 173, 356, 261], [619, 160, 639, 263], [87, 127, 163, 295], [352, 194, 376, 262], [147, 155, 181, 270], [58, 208, 88, 273], [117, 148, 176, 295], [520, 156, 536, 234], [82, 184, 117, 290], [333, 190, 354, 216]]"
3.2289769649505615,"[100, 100, 100, 100, 100, 99, 99, 98, 97, 94, 93]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[391, 160, 418, 261], [523, 127, 593, 271], [168, 143, 226, 288], [320, 174, 354, 263], [7, 171, 33, 267], [619, 164, 639, 263], [83, 133, 164, 294], [348, 194, 376, 261], [512, 155, 540, 264], [143, 156, 177, 251], [57, 209, 88, 273]]"
3.3131213188171387,"[100, 100, 100, 100, 100, 99, 98, 97, 96, 96, 92, 85, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[527, 126, 592, 270], [389, 159, 414, 261], [319, 174, 351, 262], [160, 144, 225, 289], [83, 130, 160, 293], [346, 197, 375, 261], [5, 169, 31, 269], [143, 156, 178, 257], [523, 156, 542, 250], [622, 194, 639, 262], [55, 208, 85, 273], [76, 193, 97, 271], [327, 189, 350, 216]]"
2.7352333068847656,"[100, 100, 100, 100, 100, 99, 98, 98, 94, 90]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[525, 125, 592, 270], [387, 159, 412, 261], [158, 143, 223, 289], [316, 174, 351, 261], [76, 125, 140, 296], [2, 171, 29, 265], [339, 196, 373, 261], [139, 155, 175, 262], [526, 155, 545, 232], [74, 193, 93, 273]]"
2.750241756439209,"[100, 100, 100, 100, 100, 99, 99, 98, 95, 92, 89, 88]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'skateboard']","[[528, 125, 593, 271], [384, 158, 410, 261], [155, 145, 222, 290], [315, 175, 347, 259], [74, 124, 138, 295], [0, 167, 28, 268], [136, 157, 170, 268], [340, 194, 368, 262], [73, 196, 93, 273], [47, 209, 72, 272], [529, 154, 549, 240], [334, 255, 370, 264]]"
3.0186240673065186,"[100, 100, 100, 100, 100, 99, 99, 98, 94, 94, 90]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[531, 124, 593, 271], [154, 146, 220, 289], [381, 160, 409, 262], [313, 175, 345, 261], [75, 124, 136, 294], [0, 169, 26, 265], [133, 156, 167, 268], [530, 154, 551, 259], [45, 210, 71, 274], [71, 200, 91, 273], [340, 195, 361, 262]]"
3.4347307682037354,"[100, 100, 100, 100, 100, 99, 98, 97, 97, 93, 93]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[532, 124, 593, 271], [156, 143, 217, 289], [380, 160, 409, 261], [312, 175, 343, 261], [73, 123, 128, 289], [128, 155, 164, 272], [0, 173, 25, 264], [335, 194, 354, 261], [44, 208, 69, 273], [532, 153, 552, 257], [70, 200, 92, 273]]"
2.8206472396850586,"[100, 100, 100, 100, 100, 100, 99, 98, 97, 95, 87, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[536, 124, 595, 270], [374, 160, 409, 262], [150, 144, 213, 287], [310, 175, 340, 262], [71, 123, 127, 294], [126, 154, 165, 276], [0, 171, 23, 258], [331, 192, 353, 262], [534, 155, 560, 258], [68, 202, 91, 272], [182, 166, 206, 210], [40, 208, 67, 272]]"
2.727728843688965,"[100, 100, 100, 100, 100, 100, 98, 97, 92, 86, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[369, 161, 407, 261], [542, 125, 597, 271], [150, 147, 205, 288], [70, 123, 123, 295], [122, 156, 163, 278], [308, 175, 338, 262], [331, 193, 350, 261], [536, 153, 562, 260], [0, 174, 19, 262], [65, 198, 87, 273], [41, 209, 64, 267]]"
2.8474347591400146,"[100, 100, 100, 100, 100, 99, 99, 97, 87, 86, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[367, 161, 407, 261], [550, 124, 600, 270], [66, 123, 121, 295], [149, 148, 201, 288], [119, 156, 160, 278], [304, 174, 337, 263], [328, 193, 349, 263], [538, 153, 564, 265], [36, 208, 62, 274], [318, 179, 345, 262], [64, 192, 82, 276]]"
2.6343188285827637,"[100, 100, 100, 100, 99, 99, 99, 97, 96, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[556, 121, 602, 270], [366, 162, 408, 260], [61, 127, 119, 296], [146, 145, 195, 287], [118, 154, 158, 277], [301, 175, 334, 263], [540, 155, 567, 264], [328, 194, 348, 263], [35, 208, 61, 276], [60, 200, 79, 273]]"
3.229149580001831,"[100, 100, 100, 100, 100, 99, 98, 97, 85, 80]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[559, 123, 607, 270], [367, 162, 408, 261], [56, 128, 116, 296], [140, 144, 192, 287], [293, 176, 334, 262], [115, 152, 157, 279], [541, 154, 568, 266], [326, 194, 350, 261], [547, 136, 590, 270], [30, 211, 60, 273]]"
2.566307306289673,"[100, 100, 100, 100, 100, 100, 99, 96, 96, 90]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[561, 122, 609, 269], [365, 161, 408, 263], [55, 128, 114, 294], [139, 141, 186, 289], [290, 176, 334, 263], [539, 153, 579, 268], [113, 154, 150, 278], [549, 135, 592, 270], [322, 195, 351, 261], [29, 210, 60, 274]]"
3.0922415256500244,"[100, 100, 100, 100, 100, 100, 99, 89, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[561, 125, 611, 269], [365, 160, 405, 263], [52, 128, 113, 298], [133, 143, 183, 288], [539, 155, 578, 267], [286, 175, 338, 265], [111, 155, 148, 280], [315, 187, 348, 263], [27, 209, 60, 275]]"
2.680119037628174,"[100, 100, 100, 100, 100, 99, 99, 95]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[562, 124, 615, 269], [50, 128, 114, 299], [364, 160, 403, 262], [124, 142, 181, 288], [539, 154, 578, 267], [107, 155, 148, 277], [290, 176, 338, 265], [311, 185, 343, 262]]"
2.8384711742401123,"[100, 100, 100, 100, 99, 99, 99]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[562, 124, 619, 268], [45, 132, 114, 297], [362, 160, 398, 262], [119, 144, 181, 287], [539, 155, 579, 267], [290, 175, 327, 265], [105, 153, 145, 275]]"
3.171489715576172,"[100, 100, 100, 100, 100, 99, 98, 97, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[44, 130, 111, 296], [563, 125, 622, 268], [361, 160, 392, 263], [290, 175, 326, 265], [107, 145, 176, 287], [539, 154, 580, 267], [99, 154, 144, 272], [24, 209, 45, 276], [308, 195, 329, 265]]"
3.428917407989502,"[100, 100, 100, 100, 100, 99, 98, 93, 82, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[357, 160, 389, 264], [44, 128, 107, 297], [568, 122, 625, 267], [290, 175, 324, 265], [116, 141, 178, 288], [541, 152, 582, 268], [95, 155, 137, 271], [625, 166, 639, 253], [305, 191, 326, 264], [22, 208, 44, 274]]"
3.409187078475952,"[100, 100, 100, 100, 100, 99, 99, 98, 94, 88, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'handbag']","[[356, 160, 384, 262], [571, 123, 626, 269], [45, 129, 100, 296], [289, 175, 321, 264], [116, 141, 178, 288], [92, 158, 134, 277], [543, 151, 585, 263], [622, 156, 639, 255], [300, 192, 323, 262], [17, 211, 40, 276], [98, 188, 117, 212]]"
3.825113296508789,"[100, 100, 100, 100, 100, 100, 99, 98, 90, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'skateboard']","[[571, 125, 628, 268], [354, 159, 381, 260], [113, 142, 176, 287], [288, 174, 322, 264], [37, 126, 93, 293], [93, 158, 131, 278], [545, 150, 587, 263], [621, 155, 639, 254], [18, 212, 36, 275], [75, 263, 108, 294]]"
3.6846048831939697,"[100, 100, 100, 100, 100, 100, 99, 98, 84, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[572, 125, 628, 267], [112, 143, 175, 287], [286, 174, 321, 264], [353, 159, 379, 265], [30, 127, 89, 290], [546, 150, 590, 263], [92, 156, 132, 281], [620, 156, 640, 255], [299, 188, 317, 212], [2, 208, 30, 274]]"
2.3872766494750977,"[100, 100, 100, 100, 100, 99, 98, 98, 90, 88, 85, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person', 'backpack']","[[350, 160, 378, 264], [574, 126, 629, 268], [108, 144, 174, 287], [31, 127, 85, 290], [284, 174, 318, 265], [550, 152, 592, 266], [87, 158, 125, 276], [618, 156, 639, 255], [297, 191, 322, 263], [7, 217, 35, 268], [96, 148, 144, 283], [298, 190, 315, 211]]"
2.841142177581787,"[100, 100, 100, 100, 100, 99, 99, 97, 96, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[104, 144, 172, 289], [26, 127, 82, 294], [346, 159, 378, 263], [572, 125, 627, 268], [282, 174, 316, 265], [555, 151, 596, 266], [84, 159, 119, 274], [619, 157, 639, 254], [293, 187, 322, 262], [1, 210, 27, 269]]"
2.8306949138641357,"[100, 100, 100, 100, 100, 99, 99, 97, 91, 83, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[21, 127, 80, 298], [344, 160, 378, 263], [96, 146, 165, 289], [583, 122, 627, 270], [280, 174, 318, 265], [561, 152, 596, 266], [620, 158, 639, 255], [83, 158, 117, 276], [567, 136, 615, 269], [292, 195, 320, 263], [0, 209, 27, 265]]"
2.8729188442230225,"[100, 100, 100, 100, 100, 99, 98, 98]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[20, 125, 79, 296], [344, 160, 377, 263], [588, 122, 629, 269], [276, 174, 313, 265], [102, 145, 158, 289], [565, 150, 601, 266], [83, 158, 114, 275], [620, 160, 639, 256]]"
2.705803632736206,"[100, 100, 100, 100, 99, 99, 98]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[9, 128, 77, 295], [341, 160, 378, 264], [275, 175, 308, 264], [590, 123, 636, 266], [571, 153, 602, 266], [96, 148, 152, 289], [81, 157, 113, 275]]"
3.7137451171875,"[100, 100, 100, 100, 100, 99, 96, 86, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[6, 126, 75, 296], [339, 160, 376, 264], [592, 122, 636, 268], [273, 175, 306, 264], [87, 146, 143, 289], [574, 152, 602, 267], [80, 156, 113, 279], [624, 162, 640, 254], [132, 177, 150, 211]]"
2.5101325511932373,"[100, 100, 100, 100, 100, 100, 96]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[5, 131, 73, 297], [338, 160, 374, 264], [594, 122, 637, 269], [271, 176, 303, 265], [576, 152, 605, 266], [96, 142, 138, 289], [77, 155, 111, 273]]"
3.1782164573669434,"[100, 100, 100, 100, 100, 99, 98]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[337, 159, 368, 264], [11, 131, 71, 296], [593, 124, 638, 270], [576, 152, 607, 266], [270, 176, 301, 265], [92, 144, 135, 291], [72, 159, 105, 276]]"
2.6546709537506104,"[100, 100, 100, 100, 100, 98, 97, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[5, 132, 68, 296], [598, 123, 639, 267], [336, 159, 362, 263], [86, 144, 133, 292], [576, 154, 608, 266], [70, 158, 101, 277], [269, 176, 301, 265], [132, 212, 153, 236]]"
3.2038190364837646,"[100, 100, 100, 100, 100, 100, 98, 89]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[2, 132, 66, 294], [83, 144, 133, 291], [333, 159, 359, 264], [266, 176, 300, 265], [600, 122, 639, 268], [576, 153, 607, 264], [66, 158, 98, 277], [130, 212, 154, 237]]"
3.970445156097412,"[100, 100, 100, 100, 100, 100, 98, 98, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'handbag']","[[1, 130, 64, 293], [331, 158, 356, 264], [265, 174, 298, 266], [602, 122, 640, 265], [72, 145, 133, 291], [579, 154, 609, 264], [63, 158, 98, 284], [131, 211, 153, 237], [114, 164, 138, 210]]"
2.6849324703216553,"[100, 100, 100, 100, 99, 98, 97, 95]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[329, 158, 355, 264], [0, 130, 58, 288], [605, 123, 640, 267], [61, 145, 128, 290], [581, 153, 610, 265], [130, 210, 153, 237], [262, 174, 296, 265], [59, 161, 95, 280]]"
3.853090524673462,"[100, 100, 100, 100, 99, 99, 97, 89, 88]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 131, 50, 288], [326, 159, 355, 265], [58, 145, 128, 291], [606, 124, 640, 264], [261, 175, 294, 266], [582, 155, 611, 262], [130, 210, 153, 238], [166, 194, 184, 237], [56, 159, 94, 274]]"
4.939266681671143,"[100, 100, 100, 100, 99, 99, 97, 96, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[60, 145, 129, 290], [322, 160, 354, 265], [0, 130, 52, 294], [259, 174, 291, 266], [608, 125, 639, 266], [585, 153, 614, 263], [166, 194, 184, 236], [129, 211, 153, 237], [55, 158, 89, 272]]"
4.206706285476685,"[100, 100, 100, 99, 99, 99, 99, 98, 97, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[60, 146, 129, 291], [316, 160, 354, 265], [1, 126, 46, 297], [581, 151, 621, 268], [257, 174, 287, 265], [129, 210, 154, 237], [608, 125, 639, 267], [167, 193, 184, 236], [48, 161, 85, 276], [596, 136, 630, 269]]"
4.080080032348633,"[100, 100, 100, 99, 99, 99, 99, 99, 97, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[313, 160, 353, 266], [57, 146, 127, 291], [0, 128, 38, 294], [255, 174, 285, 265], [579, 152, 623, 268], [609, 127, 639, 267], [167, 193, 184, 236], [130, 210, 154, 237], [47, 161, 84, 277], [595, 141, 632, 268]]"
2.6619601249694824,"[100, 100, 100, 99, 99, 99, 98, 98, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[311, 162, 353, 265], [253, 175, 284, 264], [51, 143, 126, 291], [0, 131, 43, 288], [167, 192, 184, 236], [585, 150, 624, 265], [130, 210, 154, 237], [610, 126, 639, 271], [43, 156, 91, 281]]"
3.280022621154785,"[100, 100, 100, 99, 99, 99, 98, 97]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[305, 162, 354, 266], [251, 174, 282, 264], [44, 146, 119, 289], [0, 132, 45, 291], [168, 192, 185, 236], [587, 155, 626, 265], [130, 211, 154, 237], [610, 128, 639, 268]]"
5.336418867111206,"[100, 100, 100, 99, 99, 99, 99, 98, 92]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[304, 161, 352, 266], [249, 174, 281, 265], [42, 145, 114, 291], [581, 154, 610, 256], [168, 192, 185, 236], [0, 129, 41, 294], [130, 211, 154, 237], [599, 152, 632, 268], [618, 129, 639, 272]]"
2.9151723384857178,"[100, 100, 100, 100, 99, 99, 99, 99, 89, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'handbag']","[[302, 160, 351, 266], [248, 174, 277, 266], [43, 146, 108, 290], [578, 155, 609, 255], [168, 192, 185, 236], [130, 210, 154, 237], [0, 134, 37, 292], [603, 152, 635, 269], [617, 146, 638, 266], [574, 183, 592, 224]]"
3.8309905529022217,"[100, 100, 100, 100, 99, 98, 98, 97, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[302, 160, 347, 266], [245, 175, 276, 267], [40, 146, 104, 290], [579, 157, 610, 254], [130, 210, 154, 237], [605, 150, 637, 266], [0, 140, 28, 294], [168, 192, 185, 237], [627, 145, 640, 263]]"
4.8521528244018555,"[100, 100, 100, 100, 99, 99, 99, 97, 91, 82, 81, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'handbag', 'handbag']","[[303, 159, 344, 265], [244, 174, 275, 266], [578, 157, 610, 255], [41, 145, 96, 289], [130, 210, 154, 237], [606, 150, 638, 266], [168, 192, 185, 236], [0, 155, 24, 295], [35, 150, 70, 272], [629, 143, 640, 247], [596, 200, 610, 218], [85, 166, 105, 211]]"
